,Optimal_Affected_Component,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
2460,Item Management Service,_SFLAZ-cdEeet0YmmfbMwkw,CF3,285.7734,16.9048,16.9048,2.456,5.6552,8.1587
2461,Seller Reputation Item Filter,_SFGIzucdEeet0YmmfbMwkw,CF2,3971.387,63.0189,63.0189,3.5989,8.2869,11.9554
2462,Seller Reputation Item Filter,_SFGu9-cdEeet0YmmfbMwkw,CF2,2550.352,50.501,50.501,3.4066,7.844,11.3165
2463,Item Management Service,_SFGIkucdEeet0YmmfbMwkw,CF1,2072.5539,45.5253,45.5253,3.3165,7.6365,11.0172
2464,Last Second Sales Item Filter,_SFGItOcdEeet0YmmfbMwkw,CF5,2049.3657,45.2699,45.2699,3.3116,7.6253,11.001
2465,Item Management Service,_SFGuu-cdEeet0YmmfbMwkw,CF1,1325.6107,36.4089,36.4089,3.1224,7.1896,10.3724
2466,Last Second Sales Item Filter,_SFGu3ecdEeet0YmmfbMwkw,CF5,1312.0426,36.2221,36.2221,3.1179,7.1793,10.3576
2467,Bid and Buy Service,_SFGInOcdEeet0YmmfbMwkw,CF3,3214.3615,56.6953,56.6953,3.5071,8.0754,11.6503
2468,Bid and Buy Service,_SFGuxecdEeet0YmmfbMwkw,CF3,2059.1549,45.3779,45.3779,3.3137,7.6301,11.0078
2469,Bid and Buy Service,_SFJLBecdEeet0YmmfbMwkw,CF5,2047.1853,45.2458,45.2458,3.3112,7.6242,10.9994
2470,Region Item Filter,_SFHV7OcdEeet0YmmfbMwkw,CF2,399.9806,19.9995,19.9995,2.602,5.9914,8.6438
2471,Bid and Buy Service,_SFGwpecdEeet0YmmfbMwkw,CF5,397.389,19.9346,19.9346,2.5992,5.9849,8.6344
2472,Seller Reputation Item Filter,_SFGwN-cdEeet0YmmfbMwkw,CF2,273.3334,16.5328,16.5328,2.4367,5.6107,8.0945
2473,Item Management Service,_SFGwm-cdEeet0YmmfbMwkw,CF5,226.6518,15.055,15.055,2.3554,5.4234,7.8243
2474,Availability Item Filter,_SFGwLecdEeet0YmmfbMwkw,CF1,75.7619,8.7041,8.7041,1.8795,4.3276,6.2434
2475,Query Service,_SFKZOecdEeet0YmmfbMwkw,CF1,16239.6556,127.4349,127.4349,4.2106,9.6952,13.9872
2476,Query Service,_SFJyyecdEeet0YmmfbMwkw,CF1,16238.1952,127.4292,127.4292,4.2105,9.6951,13.9871
2477,Query Service,_SFJzaecdEeet0YmmfbMwkw,CF1,6954.8091,83.3955,83.3955,3.8423,8.8472,12.7638
2478,Query Service,_SFJyKecdEeet0YmmfbMwkw,CF1,6950.2476,83.3681,83.3681,3.842,8.8465,12.7628
2479,Seller Reputation Item Filter,_SFKal-cdEeet0YmmfbMwkw,CF2,3689.9149,60.7447,60.7447,3.567,8.2134,11.8494
2480,Region Item Filter,_SFJy4ucdEeet0YmmfbMwkw,CF2,2870.7189,53.5791,53.5791,3.458,7.9623,11.4872
2481,Region Item Filter,_SFKZUucdEeet0YmmfbMwkw,CF2,2869.8328,53.5708,53.5708,3.4579,7.962,11.4868
2482,Seller Reputation Item Filter,_SFKZ9-cdEeet0YmmfbMwkw,CF2,2835.5288,53.2497,53.2497,3.4526,7.95,11.4694
2483,Authentication Service,_SFLBDucdEeet0YmmfbMwkw,CF5,3689.2815,60.7395,60.7395,3.5669,8.2132,11.8491
2484,Last Second Sales Item Filter,_SFKafecdEeet0YmmfbMwkw,CF1,2499.1874,49.9919,49.9919,3.3978,7.8237,11.2872
2485,Authentication Service,_SFKaYucdEeet0YmmfbMwkw,CF5,3424.4819,58.5191,58.5191,3.5346,8.1387,11.7417
2486,Last Second Sales Item Filter,_SFKZ3ecdEeet0YmmfbMwkw,CF1,1922.5052,43.8464,43.8464,3.2839,7.5614,10.9088
2487,Authentication Service,_SFKZwucdEeet0YmmfbMwkw,CF5,2631.8944,51.302,51.302,3.4203,7.8755,11.3619
2488,Region Item Filter,_SFJzgucdEeet0YmmfbMwkw,CF2,1222.774,34.9682,34.9682,3.0873,7.1089,10.2559
2489,Region Item Filter,_SFJyQucdEeet0YmmfbMwkw,CF2,1222.1765,34.9596,34.9596,3.0871,7.1084,10.2552
2490,Item Management Service,_SFJyq-cdEeet0YmmfbMwkw,CF5,1677.5112,40.9574,40.9574,3.2247,7.4251,10.7121
2491,Item Management Service,_SFKZG-cdEeet0YmmfbMwkw,CF5,1677.2291,40.954,40.954,3.2246,7.4249,10.7119
2492,Inventory Service,_SFKabecdEeet0YmmfbMwkw,CF3,4578.7317,67.6663,67.6663,3.6607,8.4292,12.1607
2493,Inventory Service,_SFKZzecdEeet0YmmfbMwkw,CF3,3518.2458,59.3148,59.3148,3.5463,8.1657,11.7806
2494,Bid and Buy Service,_SFKZJecdEeet0YmmfbMwkw,CF3,3211.1205,56.6667,56.6667,3.5067,8.0744,11.6489
2495,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF3,2873.2821,53.603,53.603,3.4584,7.9632,11.4885
2496,Seller Reputation Item Filter,_SFLAo-cdEeet0YmmfbMwkw,CF2,555.2677,23.5641,23.5641,2.7445,6.3195,9.117
2497,Item Management Service,_SFJzS-cdEeet0YmmfbMwkw,CF5,716.8355,26.7738,26.7738,2.8554,6.5748,9.4855
2498,Item Management Service,_SFJyC-cdEeet0YmmfbMwkw,CF5,711.5538,26.675,26.675,2.8522,6.5675,9.4748
2499,Authentication Service,_SFLBrucdEeet0YmmfbMwkw,CF3,2228.2763,47.2046,47.2046,3.348,7.709,11.1217
2500,Last Second Sales Item Filter,_SFLAiecdEeet0YmmfbMwkw,CF1,374.7235,19.3578,19.3578,2.5737,5.9262,8.5497
2501,Authentication Service,_SFLAbucdEeet0YmmfbMwkw,CF5,518.5417,22.7715,22.7715,2.7148,6.251,9.0183
2502,Bid and Buy Service,_SFJyFecdEeet0YmmfbMwkw,CF3,1369.8086,37.0109,37.0109,3.1367,7.2224,10.4198
2503,Bid and Buy Service,_SFJzVecdEeet0YmmfbMwkw,CF3,1226.237,35.0177,35.0177,3.0886,7.1117,10.26
2504,Inventory Service,_SFLAeecdEeet0YmmfbMwkw,CF3,695.7829,26.3777,26.3777,2.8425,6.545,9.4425
2505,Past Sales Item Filter,_SFJyM-cdEeet0YmmfbMwkw,CF2,1153.2319,33.9593,33.9593,3.0619,7.0503,10.1715
2506,Item Management Service,_SFJyC-cdEeet0YmmfbMwkw,CF1,711.5538,26.675,26.675,2.8522,6.5675,9.4748
2507,Category Item Filter,_SFJyU-cdEeet0YmmfbMwkw,CF2,711.1514,26.6674,26.6674,2.852,6.5669,9.474
2508,Inventory Service,_SFJyHecdEeet0YmmfbMwkw,CF3,2107.9665,45.9126,45.9126,3.3239,7.6535,11.0416
2509,Region Item Filter,_SFJy4ucdEeet0YmmfbMwkw,CF2,2870.7189,53.5791,53.5791,3.458,7.9623,11.4872
2510,Inventory Service,_SFJyvecdEeet0YmmfbMwkw,CF5,3617.8062,60.1482,60.1482,3.5584,8.1936,11.8209
2511,Item Management Service,_SFJyq-cdEeet0YmmfbMwkw,CF1,1677.5112,40.9574,40.9574,3.2247,7.4251,10.7121
2512,Seller Reputation Item Filter,_SFKZV-cdEeet0YmmfbMwkw,CF2,3975.181,63.049,63.049,3.5994,8.2878,11.9568
2513,Last Second Sales Item Filter,_SFKZPecdEeet0YmmfbMwkw,CF1,2694.5788,51.9093,51.9093,3.4305,7.899,11.3958
2514,Past Sales Item Filter,_SFKag-cdEeet0YmmfbMwkw,CF1,2510.943,50.1093,50.1093,3.3998,7.8284,11.294
2515,Comment Item Filter,_SFKanecdEeet0YmmfbMwkw,CF2,2444.5805,49.4427,49.4427,3.3882,7.8016,11.2554
2516,Authentication Service,_SFKaYucdEeet0YmmfbMwkw,CF5,3456.3941,58.7911,58.7911,3.5386,8.148,11.7551
2517,Past Sales Item Filter,_SFKZ4-cdEeet0YmmfbMwkw,CF1,1926.9921,43.8975,43.8975,3.2849,7.5637,10.9121
2518,Comment Item Filter,_SFKZ_ecdEeet0YmmfbMwkw,CF2,1874.0375,43.2902,43.2902,3.2728,7.5359,10.8719
2519,Authentication Service,_SFKZwucdEeet0YmmfbMwkw,CF5,2656.4423,51.5407,51.5407,3.4243,7.8847,11.3753
2520,Seller Reputation Item Filter,_SFJzh-cdEeet0YmmfbMwkw,CF2,1696.532,41.189,41.189,3.2296,7.4363,10.7284
2521,Item Management Service,_SFKZG-cdEeet0YmmfbMwkw,CF5,1693.1043,41.1473,41.1473,3.2287,7.4343,10.7255
2522,Last Second Sales Item Filter,_SFJzbecdEeet0YmmfbMwkw,CF1,1145.9009,33.8512,33.8512,3.0591,7.0439,10.1623
2523,Inventory Service,_SFKZLecdEeet0YmmfbMwkw,CF3,4930.7206,70.2191,70.2191,3.6929,8.5032,12.2676
2524,Reputation Service,_SFKacecdEeet0YmmfbMwkw,CF3,3634.8339,60.2896,60.2896,3.5605,8.1983,11.8277
2525,Reputation Service,_SFKZ0ecdEeet0YmmfbMwkw,CF3,2795.4277,52.8718,52.8718,3.4464,7.9357,11.4489
2526,Item Management Service,_SFJzS-cdEeet0YmmfbMwkw,CF5,723.3931,26.896,26.896,2.8594,6.584,9.4986
2527,Inventory Service,_SFJzXecdEeet0YmmfbMwkw,CF3,2105.4044,45.8847,45.8847,3.3233,7.6523,11.0399
2528,Reputation Service,_SEu7mecdEeet0YmmfbMwkw,CF2,4194.9564,64.7685,64.7685,3.6227,8.3416,12.0344
2529,Inventory Service,_SEu7lecdEeet0YmmfbMwkw,CF5,3876.8117,62.264,62.264,3.5885,8.2628,11.9207
2530,Past Sales Item Filter,_SE0bVucdEeet0YmmfbMwkw,CF1,2704.8295,52.008,52.008,3.4321,7.9028,11.4013
2531,Region Item Filter,_SEu7uucdEeet0YmmfbMwkw,CF2,2445.5918,49.4529,49.4529,3.3884,7.802,11.256
2532,Item Management Service,_SEu7g-cdEeet0YmmfbMwkw,CF1,2223.3026,47.1519,47.1519,3.347,7.7067,11.1185
2533,Past Sales Item Filter,_SEuUY-cdEeet0YmmfbMwkw,CF1,1345.1174,36.6758,36.6758,3.1288,7.2042,10.3935
2534,Item Management Service,_SE9lYOcdEeet0YmmfbMwkw,CF5,1814.1838,42.5932,42.5932,3.2587,7.5034,10.8251
2535,Item Management Service,_SEuUO-cdEeet0YmmfbMwkw,CF1,1027.9155,32.0611,32.0611,3.012,6.9353,10.0055
2536,Buy Now Item Filter,_SEz0becdEeet0YmmfbMwkw,CF1,768.3422,27.719,27.719,2.8856,6.6442,9.5856
2537,Inventory Service,_SEwwr-cdEeet0YmmfbMwkw,CF5,1022.4527,31.9758,31.9758,3.0096,6.93,9.9978
2538,Buy Now Item Filter,_SEu7sOcdEeet0YmmfbMwkw,CF3,3322.9132,57.6447,57.6447,3.5215,8.1086,11.6982
2539,Availability Item Filter,_SEuUbecdEeet0YmmfbMwkw,CF2,620.7805,24.9155,24.9155,2.7929,6.431,9.2779
2540,Item Management Service,_SEvinOcdEeet0YmmfbMwkw,CF5,841.2739,29.0047,29.0047,2.9249,6.7349,9.7164
2541,Item Management Service,_SEwwnecdEeet0YmmfbMwkw,CF1,582.3499,24.1319,24.1319,2.7652,6.3671,9.1857
2542,Inventory Service,_SEvirucdEeet0YmmfbMwkw,CF3,2458.4084,49.5823,49.5823,3.3907,7.8073,11.2635
2543,Item Management Service,_SEz0QOcdEeet0YmmfbMwkw,CF1,350.2479,18.7149,18.7149,2.5444,5.8586,8.4522
2544,Comment Item Filter,_SEvi3ucdEeet0YmmfbMwkw,CF3,1310.8817,36.2061,36.2061,3.1176,7.1785,10.3563
2545,Availability Item Filter,_SEx-qecdEeet0YmmfbMwkw,CF2,259.8199,16.1189,16.1189,2.4147,5.56,8.0214
2546,Past Sales Item Filter,_SE5TwucdEeet0YmmfbMwkw,CF3,760.8196,27.583,27.583,2.8813,6.6344,9.5714
2547,Item Management Service,_SEzM9-cdEeet0YmmfbMwkw,CF1,134.3661,11.5916,11.5916,2.1283,4.9006,7.07
2548,Buy Now Item Filter,_SFLBNOcdEeet0YmmfbMwkw,CF2,3619.9064,60.1657,60.1657,3.5587,8.1942,11.8217
2549,Persistence Service,_SFKad-cdEeet0YmmfbMwkw,CF5,4248.9613,65.1841,65.1841,3.6283,8.3544,12.0529
2550,Region Item Filter,_SFKakucdEeet0YmmfbMwkw,CF2,2666.1291,51.6346,51.6346,3.4259,7.8884,11.3805
2551,Inventory Service,_SFLBGecdEeet0YmmfbMwkw,CF5,3614.4769,60.1205,60.1205,3.558,8.1927,11.8196
2552,Persistence Service,_SFLBI-cdEeet0YmmfbMwkw,CF5,3431.1588,58.5761,58.5761,3.5354,8.1407,11.7445
2553,Query Service,_SFLAhecdEeet0YmmfbMwkw,CF5,2365.5064,48.6365,48.6365,3.3739,7.7687,11.2079
2554,Last Second Sales Item Filter,_SFKafecdEeet0YmmfbMwkw,CF5,1900.2472,43.5918,43.5918,3.2788,7.5497,10.892
2555,Future Sales Item Filter,_SFKarucdEeet0YmmfbMwkw,CF5,1850.0935,43.0127,43.0127,3.2672,7.523,10.8534
2556,Authentication Service,_SFKaYucdEeet0YmmfbMwkw,CF1,4786.2833,69.183,69.183,3.68,8.4735,12.2247
2557,Category Item Filter,_SFLBT-cdEeet0YmmfbMwkw,CF5,1285.0732,35.8479,35.8479,3.1089,7.1586,10.3276
2558,Authentication Service,_SFLBDucdEeet0YmmfbMwkw,CF1,4255.1434,65.2315,65.2315,3.6289,8.3559,12.055
2559,Reputation Service,_SFLAfecdEeet0YmmfbMwkw,CF5,473.3511,21.7566,21.7566,2.6752,6.1598,8.8868
2560,Recommendation Item Filter,_SFLAtecdEeet0YmmfbMwkw,CF5,295.8174,17.1993,17.1993,2.471,5.6897,8.2086
2561,Availability Item Filter,_SFLAmecdEeet0YmmfbMwkw,CF2,168.721,12.9893,12.9893,2.2272,5.1282,7.3985
2562,Authentication Service,_SFLnQucdEeet0YmmfbMwkw,CF3,830.4862,28.8182,28.8182,2.9193,6.722,9.6978
2563,Authentication Service,_SFLAbucdEeet0YmmfbMwkw,CF1,599.3791,24.4822,24.4822,2.7777,6.3959,9.2273
2564,Authentication Service,_SFLn4ucdEeet0YmmfbMwkw,CF3,266.2288,16.3165,16.3165,2.4253,5.5844,8.0565
2565,Authentication Service,_SFM2TOcdEeet0YmmfbMwkw,CF5,2948.1564,54.2969,54.2969,3.4696,7.9889,11.5256
2566,Seller Reputation Item Filter,_SFLB4-cdEeet0YmmfbMwkw,CF5,1699.4747,41.2247,41.2247,3.2303,7.4381,10.7309
2567,Item Management Service,_SFLBp-cdEeet0YmmfbMwkw,CF1,1176.899,34.306,34.306,3.0707,7.0706,10.2008
2568,Authentication Service,_SFOD--cdEeet0YmmfbMwkw,CF5,1465.2524,38.2786,38.2786,3.1659,7.2898,10.5169
2569,Authentication Service,_SFNeLecdEeet0YmmfbMwkw,CF5,1045.3221,32.3314,32.3314,3.0193,6.9521,10.0297
2570,Authentication Service,_SFNdjecdEeet0YmmfbMwkw,CF5,1042.5079,32.2879,32.2879,3.0181,6.9494,10.0258
2571,Authentication Service,_SFOEm-cdEeet0YmmfbMwkw,CF3,3633.4393,60.278,60.278,3.5603,8.1979,11.8271
2572,Authentication Service,_SFM27OcdEeet0YmmfbMwkw,CF3,2231.6151,47.24,47.24,3.3486,7.7105,11.1239
2573,Authentication Service,_SFNc7ecdEeet0YmmfbMwkw,CF3,1389.7991,37.28,37.28,3.143,7.2369,10.4407
2574,Authentication Service,_SFOFO-cdEeet0YmmfbMwkw,CF3,828.6104,28.7856,28.7856,2.9184,6.7198,9.6946
2575,Buy Now Item Filter,_SFLnaOcdEeet0YmmfbMwkw,CF2,767.8042,27.7093,27.7093,2.8853,6.6435,9.5846
2576,Persistence Service,_SFLnV-cdEeet0YmmfbMwkw,CF1,761.0328,27.5868,27.5868,2.8814,6.6347,9.5718
2577,Inventory Service,_SFLBuecdEeet0YmmfbMwkw,CF3,2813.0716,53.0384,53.0384,3.4492,7.942,11.4579
2578,Bid and Buy Service,_SFLohecdEeet0YmmfbMwkw,CF5,603.3719,24.5636,24.5636,2.7806,6.4025,9.2369
2579,Buy Now Item Filter,_SFLoCOcdEeet0YmmfbMwkw,CF2,247.3681,15.7279,15.7279,2.3933,5.5109,7.9505
2580,Persistence Service,_SFLn9-cdEeet0YmmfbMwkw,CF1,246.5021,15.7004,15.7004,2.3918,5.5074,7.9455
2581,Item Management Service,_SFLnO-cdEeet0YmmfbMwkw,CF5,347.7546,18.6482,18.6482,2.5413,5.8515,8.4419
2582,Comment Item Filter,_SFLoHecdEeet0YmmfbMwkw,CF5,154.5031,12.4299,12.4299,2.1889,5.0402,7.2715
2583,Item Management Service,_SFLn2-cdEeet0YmmfbMwkw,CF5,106.8145,10.3351,10.3351,2.0286,4.6711,6.739
2584,Inventory Service,_SFLn7ecdEeet0YmmfbMwkw,CF3,338.8848,18.4088,18.4088,2.5301,5.8257,8.4047
2585,Item Management Service,_SFLnO-cdEeet0YmmfbMwkw,CF5,351.1565,18.7392,18.7392,2.5455,5.8612,8.456
2586,Category Item Filter,_SFLng-cdEeet0YmmfbMwkw,CF3,351.9245,18.7597,18.7597,2.5464,5.8634,8.4591
2587,Reputation Service,_SFLn8ecdEeet0YmmfbMwkw,CF3,267.3172,16.3498,16.3498,2.427,5.5884,8.0624
2588,Query Service,_SFLomecdEeet0YmmfbMwkw,CF2,3471.5013,58.9194,58.9194,3.5405,8.1523,11.7613
2589,Buy Now Item Filter,_SFMOXOcdEeet0YmmfbMwkw,CF5,879.4387,29.6553,29.6553,2.9442,6.7793,9.7804
2590,Region Item Filter,_SFLosucdEeet0YmmfbMwkw,CF2,607.658,24.6507,24.6507,2.7837,6.4096,9.2471
2591,Future Sales Item Filter,_SFLozucdEeet0YmmfbMwkw,CF2,475.6004,21.8083,21.8083,2.6772,6.1646,8.8936
2592,Item Management Service,_SFLpG-cdEeet0YmmfbMwkw,CF5,470.2513,21.6853,21.6853,2.6723,6.1533,8.8773
2593,Item Management Service,_SFLoe-cdEeet0YmmfbMwkw,CF5,347.4079,18.6389,18.6389,2.5408,5.8505,8.4405
2594,Bid and Buy Service,_SFLpJecdEeet0YmmfbMwkw,CF3,910.8813,30.1808,30.1808,2.9595,6.8144,9.8311
2595,Buy Now Item Filter,_SFLoqOcdEeet0YmmfbMwkw,CF3,764.7364,27.6539,27.6539,2.8835,6.6395,9.5788
2596,Comment Item Filter,_SFMOcecdEeet0YmmfbMwkw,CF3,745.2045,27.2984,27.2984,2.8723,6.6137,9.5415
2597,Query Service,_SFMO7ecdEeet0YmmfbMwkw,CF2,17400.06,131.9093,131.9093,4.2406,9.7642,14.0868
2598,Query Service,_SFMQLecdEeet0YmmfbMwkw,CF2,10435.8574,102.156,102.156,4.0185,9.253,13.3493
2599,Region Item Filter,_SFMPBucdEeet0YmmfbMwkw,CF2,3077.3087,55.4735,55.4735,3.4882,8.0318,11.5875
2600,Seller Reputation Item Filter,_SFMQS-cdEeet0YmmfbMwkw,CF5,1913.6714,43.7455,43.7455,3.2819,7.5568,10.9021
2601,Item Management Service,_SFMQD-cdEeet0YmmfbMwkw,CF1,1327.3684,36.4331,36.4331,3.123,7.191,10.3744
2602,Item Management Service,_SFMOz-cdEeet0YmmfbMwkw,CF5,1794.6959,42.3639,42.3639,3.254,7.4926,10.8095
2603,Query Service,_SFMPjecdEeet0YmmfbMwkw,CF2,1147.9766,33.8818,33.8818,3.0599,7.0458,10.1649
2604,Bid and Buy Service,_SFMQGecdEeet0YmmfbMwkw,CF3,2059.2043,45.3785,45.3785,3.3137,7.6301,11.0079
2605,Buy Now Item Filter,_SFMPnOcdEeet0YmmfbMwkw,CF5,212.1929,14.5668,14.5668,2.3267,5.3575,7.7292
2606,Item Management Service,_SFMPb-cdEeet0YmmfbMwkw,CF5,107.1211,10.3499,10.3499,2.0299,4.674,6.7431
2607,Bid and Buy Service,_SFMPeecdEeet0YmmfbMwkw,CF3,216.7021,14.7208,14.7208,2.3359,5.3785,7.7596
2608,Comment Item Filter,_SFMPsecdEeet0YmmfbMwkw,CF3,177.2138,13.3122,13.3122,2.2485,5.1774,7.4693
2609,Future Sales Item Filter,_SFM2mOcdEeet0YmmfbMwkw,CF2,2261.8719,47.5591,47.5591,3.3545,7.7239,11.1433
2610,Buy Now Item Filter,_SFM2cucdEeet0YmmfbMwkw,CF5,3100.7482,55.6844,55.6844,3.4915,8.0394,11.5984
2611,Item Management Service,_SFM2RecdEeet0YmmfbMwkw,CF1,2073.7811,45.5388,45.5388,3.3168,7.6371,11.018
2612,Bid and Buy Service,_SFM2T-cdEeet0YmmfbMwkw,CF5,2870.78,53.5797,53.5797,3.458,7.9623,11.4872
2613,Buy Now Item Filter,_SFM10ucdEeet0YmmfbMwkw,CF1,1805.3711,42.4897,42.4897,3.2566,7.4985,10.8181
2614,Future Sales Item Filter,_SFM1-OcdEeet0YmmfbMwkw,CF2,1127.8469,33.5834,33.5834,3.0523,7.0281,10.1394
2615,Inventory Service,_SFMQIecdEeet0YmmfbMwkw,CF3,3163.7158,56.2469,56.2469,3.5002,8.0595,11.6274
2616,Item Management Service,_SFM1pecdEeet0YmmfbMwkw,CF5,830.5504,28.8193,28.8193,2.9194,6.7221,9.6979
2617,Category Item Filter,_SFMQV-cdEeet0YmmfbMwkw,CF3,1071.9231,32.7402,32.7402,3.0302,6.9772,10.066
2618,Category Item Filter,_SFNcjucdEeet0YmmfbMwkw,CF3,950.4869,30.83,30.83,2.9779,6.857,9.8925
2619,Future Sales Item Filter,_SFM2mOcdEeet0YmmfbMwkw,CF2,2261.8719,47.5591,47.5591,3.3545,7.7239,11.1433
2620,Seller Reputation Item Filter,_SFM2gecdEeet0YmmfbMwkw,CF5,2985.6773,54.6414,54.6414,3.475,8.0016,11.5438
2621,Item Management Service,_SFM25ecdEeet0YmmfbMwkw,CF5,952.346,30.8601,30.8601,2.9788,6.8589,9.8953
2622,Bid and Buy Service,_SFM2T-cdEeet0YmmfbMwkw,CF3,2870.78,53.5797,53.5797,3.458,7.9623,11.4872
2623,Reputation Service,_SFM2--cdEeet0YmmfbMwkw,CF3,2230.4196,47.2273,47.2273,3.3484,7.7099,11.1231
2624,Availability Item Filter,_SFNceOcdEeet0YmmfbMwkw,CF5,575.6574,23.9929,23.9929,2.7602,6.3555,9.1691
2625,Recommendation Item Filter,_SFNclOcdEeet0YmmfbMwkw,CF3,1405.2578,37.4868,37.4868,3.1478,7.248,10.4566
2626,Bid and Buy Service,_SFLBEecdEeet0YmmfbMwkw,CF1,3213.0586,56.6838,56.6838,3.5069,8.075,11.6497
2627,Comment Item Filter,_SFLBSecdEeet0YmmfbMwkw,CF2,2629.2886,51.2766,51.2766,3.4198,7.8745,11.3605
2628,Past Sales Item Filter,_SFLBL-cdEeet0YmmfbMwkw,CF5,2416.6675,49.1596,49.1596,3.3832,7.7901,11.2388
2629,Comment Item Filter,_SFLB6ecdEeet0YmmfbMwkw,CF2,1495.8941,38.6768,38.6768,3.1749,7.3105,10.5468
2630,Availability Item Filter,_SFLBOecdEeet0YmmfbMwkw,CF1,1251.3998,35.3751,35.3751,3.0974,7.132,10.2893
2631,Item Management Service,_SFLBp-cdEeet0YmmfbMwkw,CF1,1176.899,34.306,34.306,3.0707,7.0706,10.2008
2632,Past Sales Item Filter,_SFLBz-cdEeet0YmmfbMwkw,CF5,1373.7729,37.0644,37.0644,3.1379,7.2253,10.4239
2633,Seller Reputation Item Filter,_SFLnd-cdEeet0YmmfbMwkw,CF2,842.0503,29.0181,29.0181,2.9253,6.7358,9.7178
2634,Reputation Service,_SFLBHecdEeet0YmmfbMwkw,CF3,3916.6969,62.5835,62.5835,3.5929,8.273,11.9354
2635,Buy Now Item Filter,_SFLnaOcdEeet0YmmfbMwkw,CF1,767.8042,27.7093,27.7093,2.8853,6.6435,9.5846
2636,Availability Item Filter,_SFLB2ecdEeet0YmmfbMwkw,CF1,710.1011,26.6477,26.6477,2.8513,6.5654,9.4719
2637,Reputation Service,_SFLBvecdEeet0YmmfbMwkw,CF3,2230.1448,47.2244,47.2244,3.3483,7.7098,11.1229
2638,Bid and Buy Service,_SFLAcecdEeet0YmmfbMwkw,CF1,447.2034,21.1472,21.1472,2.6505,6.103,8.8048
2639,Region Item Filter,_SFLAnucdEeet0YmmfbMwkw,CF1,401.2662,20.0316,20.0316,2.6034,5.9946,8.6484
2640,Item Management Service,_SFLnO-cdEeet0YmmfbMwkw,CF1,351.1565,18.7392,18.7392,2.5455,5.8612,8.456
2641,Buy Now Item Filter,_SFLAlOcdEeet0YmmfbMwkw,CF5,430.1108,20.7391,20.7391,2.6336,6.064,8.7486
2642,Last Second Sales Item Filter,_SFLnXecdEeet0YmmfbMwkw,CF5,428.516,20.7006,20.7006,2.632,6.0603,8.7432
2643,Category Item Filter,_SFLAr-cdEeet0YmmfbMwkw,CF2,230.4788,15.1815,15.1815,2.3626,5.4402,7.8485
2644,Inventory Service,_SFLnTecdEeet0YmmfbMwkw,CF3,1044.9471,32.3256,32.3256,3.0191,6.9517,10.0292
2645,Region Item Filter,_SFLoEucdEeet0YmmfbMwkw,CF1,191.7635,13.8479,13.8479,2.2828,5.2563,7.5832
2646,Buy Now Item Filter,_SFLoCOcdEeet0YmmfbMwkw,CF5,210.2513,14.5,14.5,2.3227,5.3483,7.716
2647,Persistence Service,_SFLAg-cdEeet0YmmfbMwkw,CF3,711.5276,26.6745,26.6745,2.8522,6.5674,9.4748
2648,Item Management Service,_SFLn2-cdEeet0YmmfbMwkw,CF1,106.8145,10.3351,10.3351,2.0286,4.6711,6.739
2649,Category Item Filter,_SFLoI-cdEeet0YmmfbMwkw,CF2,106.3228,10.3113,10.3113,2.0266,4.6665,6.7323
2650,Persistence Service,_SFLn9-cdEeet0YmmfbMwkw,CF3,349.6197,18.6981,18.6981,2.5436,5.8568,8.4496
2651,Inventory Service,_SFGvbecdEeet0YmmfbMwkw,CF2,5281.3147,72.6727,72.6727,3.7227,8.5719,12.3667
2652,Persistence Service,_SE57Q-cdEeet0YmmfbMwkw,CF1,4320.8754,65.7334,65.7334,3.6356,8.3712,12.0771
2653,Persistence Service,_SE3ehOcdEeet0YmmfbMwkw,CF2,2150.7386,46.3761,46.3761,3.3326,7.6736,11.0706
2654,Bid and Buy Service,_SE7Io-cdEeet0YmmfbMwkw,CF5,2691.7019,51.8816,51.8816,3.43,7.8979,11.3943
2655,Region Item Filter,_SE-zUecdEeet0YmmfbMwkw,CF2,1633.5787,40.4176,40.4176,3.2131,7.3985,10.6738
2656,Item Management Service,_SE1B6-cdEeet0YmmfbMwkw,CF1,1626.7252,40.3327,40.3327,3.2113,7.3943,10.6678
2657,Inventory Service,_SFE6gucdEeet0YmmfbMwkw,CF5,2058.6628,45.3725,45.3725,3.3136,7.6298,11.0075
2658,Availability Item Filter,_SE56uecdEeet0YmmfbMwkw,CF2,709.4009,26.6346,26.6346,2.8509,6.5644,9.4705
2659,Bid and Buy Service,_SEu7jecdEeet0YmmfbMwkw,CF3,3078.9484,55.4883,55.4883,3.4884,8.0323,11.5882
2660,Item Management Service,_SE5TmucdEeet0YmmfbMwkw,CF1,582.997,24.1453,24.1453,2.7657,6.3682,9.1873
2661,Comment Item Filter,_SFACROcdEeet0YmmfbMwkw,CF3,2632.2422,51.3054,51.3054,3.4203,7.8756,11.3621
2662,Availability Item Filter,_SFETMecdEeet0YmmfbMwkw,CF1,527.909,22.9763,22.9763,2.7226,6.2689,9.0441
2663,Region Item Filter,_SFLB3ucdEeet0YmmfbMwkw,CF3,1634.0065,40.4228,40.4228,3.2133,7.3988,10.6742
2664,Authentication Service,_SE2QYOcdEeet0YmmfbMwkw,CF1,1390.6054,37.2908,37.2908,3.1432,7.2375,10.4415
